date,close,return_m,asset_id
2008-02-29,15.610010147094727,0.02922468610225404,HK
2008-03-31,14.845568656921387,-0.0489712359550013,HK
2008-04-30,16.61213493347168,0.11899620131605237,HK
2008-05-31,15.937629699707031,-0.040603163679196475,HK
2008-06-30,14.434440612792969,-0.09431697907636127,HK
2008-07-31,14.83914852142334,0.028037657952029393,HK
2008-08-31,13.926955223083496,-0.061472078200639824,HK
2008-09-30,11.903438568115234,-0.14529497815964443,HK
2008-10-31,9.012693405151367,-0.24284958891685882,HK
2008-11-30,9.019116401672363,0.0007126611582422004,HK
2008-12-31,9.346734046936035,0.036324805077681876,HK
2009-01-31,8.607989311218262,-0.0790377400285549,HK
2009-02-28,8.338186264038086,-0.031343329716796764,HK
2009-03-31,8.864944458007812,0.06317419367825727,HK
2009-04-30,10.008395195007324,0.12898566284491708,HK
2009-05-31,11.845622062683105,0.1835685773671567,HK
2009-06-30,12.051187515258789,0.017353706836829685,HK
2009-07-31,13.425893783569336,0.11407226603767828,HK
2009-08-31,12.911983489990234,-0.038277547987756844,HK
2009-09-30,13.747090339660645,0.06467688332453414,HK
2009-10-31,14.036161422729492,0.021027801223861387,HK
2009-11-30,14.132519721984863,0.006865003639765277,HK
2009-12-31,14.164636611938477,0.00227255228263723,HK
2010-01-31,13.008343696594238,-0.08163237413162239,HK
2010-02-28,13.361655235290527,0.027160378518349848,HK
2010-03-31,13.77920913696289,0.03125016282185822,HK
2010-04-30,13.65073299407959,-0.00932391268658972,HK
2010-05-31,12.911983489990234,-0.054117936700524116,HK
2010-06-30,13.201058387756348,0.022388109308706383,HK
2010-07-31,13.747090339660645,0.04136274046107746,HK
2010-08-31,13.425893783569336,-0.02336469377557293,HK
2010-09-30,14.742785453796387,0.0980859592259451,HK
2010-10-31,14.87126636505127,0.00871483286910335,HK
2010-11-30,14.9033842086792,0.002159724857286438,HK
2010-12-31,14.9033842086792,0.0,HK
2011-01-31,15.192463874816895,0.01939691429073842,HK
2011-02-28,15.128219604492188,-0.004228693308344744,HK
2011-03-31,15.256697654724121,0.008492608753100317,HK
2011-04-30,15.288818359375,0.0021053510646802387,HK
2011-05-31,15.449414253234863,0.010504140351787594,HK
2011-06-30,14.678546905517578,-0.049896218399081205,HK
2011-07-31,14.678546905517578,0.0,HK
2011-08-31,13.490133285522461,-0.0809626203223427,HK
2011-09-30,11.652905464172363,-0.13619048696292724,HK
2011-10-31,12.82204818725586,0.10033057649683186,HK
2011-11-30,11.627212524414062,-0.09318602187358593,HK
2011-12-31,11.935558319091797,0.026519322153120584,HK
2012-01-31,13.168937683105469,0.10333654539149562,HK
2012-02-29,14.036161422729492,0.065853735547446,HK
2012-03-31,13.361655235290527,-0.048054889590162575,HK
2012-04-30,13.65073299407959,0.021634876345675735,HK
2012-05-31,12.192511558532715,-0.10682367285180328,HK
2012-06-30,12.82204818725586,0.051633055724484844,HK
2012-07-31,13.040462493896484,0.017034275916831376,HK
2012-08-31,12.879865646362305,-0.012315272376984043,HK
2012-09-30,13.811326026916504,0.07231910690134202,HK
2012-10-31,14.004044532775879,0.013953656982956586,HK
2012-11-30,14.293119430541992,0.020642243538253835,HK
2012-12-31,14.678546905517578,0.026965945177229278,HK
2013-01-31,15.385174751281738,0.04814017697477557,HK
2013-02-28,14.9033842086792,-0.031315246683330744,HK
2013-03-31,14.517951965332031,-0.025862061794173274,HK
2013-04-30,14.678546905517578,0.011061817849310707,HK
2013-05-31,14.678339004516602,-1.4163595505434223e-05,HK
2013-06-30,13.805397033691406,-0.05947144091416523,HK
2013-07-31,14.484349250793457,0.049180202166232645,HK
2013-08-31,14.41968822479248,-0.004464199590978102,HK
2013-09-30,15.260298728942871,0.05829602492410957,HK
2013-10-31,15.098641395568848,-0.010593326922717639,HK
2013-11-30,15.967899322509766,0.05757193009405648,HK
2013-12-31,15.537232398986816,-0.02697079401771041,HK
2014-01-31,14.709019660949707,-0.0533050363648494,HK
2014-02-28,15.239075660705566,0.03603612014763158,HK
2014-03-31,14.841532707214355,-0.026087077874171083,HK
2014-04-30,14.742146492004395,-0.006696492685128841,HK
2014-05-31,15.675089836120605,0.06328409127003365,HK
2014-06-30,15.841850280761719,0.010638563886048225,HK
2014-07-31,17.042495727539062,0.07578947064254238,HK
2014-08-31,17.042495727539062,0.0,HK
2014-09-30,15.875201225280762,-0.06849316678261286,HK
2014-10-31,16.142011642456055,0.01680674237693469,HK
2014-11-30,16.604936599731445,0.028678269321639194,HK
2014-12-31,16.39908790588379,-0.012396837085845047,HK
2015-01-31,16.982316970825195,0.03556472581210768,HK
2015-02-28,17.222469329833984,0.01414131884485248,HK
2015-03-31,17.35970687866211,0.00796851753368455,HK
2015-04-30,19.452476501464844,0.12055328107959506,HK
2015-05-31,19.194643020629883,-0.013254532440409084,HK
2015-06-30,18.538711547851562,-0.034172632024119576,HK
2015-07-31,17.399457931518555,-0.061452685824060715,HK
2015-08-31,15.431662559509277,-0.11309521134245681,HK
2015-09-30,14.91382122039795,-0.03355706730330388,HK
2015-10-31,15.776886940002441,0.05787019348361633,HK
2015-11-30,15.745776176452637,-0.0019719202950566617,HK
2015-12-31,15.674844741821289,-0.004504791242836537,HK
2016-01-31,14.071897506713867,-0.10226239950120053,HK
2016-02-29,13.688889503479004,-0.02721793582223897,HK
2016-03-31,14.930110931396484,0.09067363920221783,HK
2016-04-30,15.001041412353516,0.004750834155416106,HK
2016-05-31,15.07699966430664,0.005063531915229014,HK
2016-06-30,15.25563907623291,0.01184847223610297,HK
2016-07-31,16.041641235351562,0.051522073588066375,HK
2016-08-31,16.89910316467285,0.05345225695682987,HK
2016-09-30,17.14919662475586,0.01479921494330072,HK
2016-10-31,16.506099700927734,-0.03750011956243926,HK
2016-11-30,16.87517738342285,0.02236007834572651,HK
2016-12-31,16.214841842651367,-0.0391305836832363,HK
2017-01-31,17.278711318969727,0.06561084509131421,HK
2017-02-28,17.64556312561035,0.02123143328622379,HK
2017-03-31,17.939048767089844,0.016632262704811884,HK
2017-04-30,18.195842742919922,0.014314804489588218,HK
2017-05-31,19.192136764526367,0.05475393669216588,HK
2017-06-30,19.37667465209961,0.009615286189202932,HK
2017-07-31,20.594636917114258,0.06285713554480687,HK
2017-08-31,21.22207260131836,0.0304659745510103,HK
2017-09-30,20.96371841430664,-0.012173843331196088,HK
2017-10-31,21.000625610351562,0.001760527179173188,HK
2017-11-30,22.33332061767578,0.06345977648719714,HK
2017-12-31,22.788330078125,0.020373569530412805,HK
2018-01-31,25.101287841796875,0.10149746627955558,HK
2018-02-28,23.5845947265625,-0.06042292032159746,HK
