date,return_m,asset_id
2012-05-31,-0.0100496061764733,CN
2012-06-30,-0.056166925289991454,CN
2012-07-31,-0.04664251479171555,CN
2012-08-31,-0.05398556081392314,CN
2012-09-30,0.04235388557392561,CN
2012-10-31,-0.022241093262352574,CN
2012-11-30,-0.05293103265127186,CN
2012-12-31,0.16581999549558324,CN
2013-01-31,0.06497610754138528,CN
2013-02-28,-0.007068557660194208,CN
2013-03-31,-0.06819025172889748,CN
2013-04-30,-0.016887882474240112,CN
2013-05-31,0.06543972625685024,CN
2013-06-30,-0.14472176677511617,CN
2013-07-31,0.004937117877534147,CN
2013-08-31,0.05716848358386928,CN
2013-09-30,0.04224765978915812,CN
2013-10-31,-0.014592541007741988,CN
2013-11-30,0.025503878866840246,CN
2013-12-31,-0.046931411825448466,CN
2014-01-31,-0.0574079710191272,CN
2014-02-28,-0.009128231476826287,CN
2014-03-31,-0.013818485549999093,CN
2014-04-30,0.0037366039674264773,CN
2014-05-31,0.0023266242422499417,CN
2014-06-30,0.011606321122404228,CN
2014-07-31,0.10050480887085222,CN
2014-08-31,-0.006255228771378185,CN
2014-09-30,0.04532108010053504,CN
2014-10-31,0.025290643826202164,CN
2014-11-30,0.11589693419130587,CN
2014-12-31,0.25403508140324793,CN
2015-01-31,-0.03253580204825479,CN
2015-02-28,0.040339251185463,CN
2015-03-31,0.13262152394703186,CN
2015-04-30,0.17563872898599864,CN
2015-05-31,0.016670256124173388,CN
2015-06-30,-0.06932325522693128,CN
2015-07-31,-0.1411686398990698,CN
2015-08-31,-0.11841091712272256,CN
2015-09-30,-0.05125190174387051,CN
2015-10-31,0.11300863803176497,CN
2015-11-30,0.006694520346172572,CN
2015-12-31,0.046827219019265565,CN
2016-01-31,-0.2121395094126518,CN
2016-02-29,-0.022525554016741278,CN
2016-03-31,0.12046093656298851,CN
2016-04-30,-0.017762587701151245,CN
2016-05-31,0.005393365897856217,CN
2016-06-30,-0.002524418237156989,CN
2016-07-31,0.029421125934324,CN
2016-08-31,0.04148734827111911,CN
2016-09-30,-0.01976975907883527,CN
2016-10-31,0.02227557529020885,CN
2016-11-30,0.0591872811457923,CN
2016-12-31,-0.06644410455052707,CN
2017-01-31,0.025146313231206863,CN
2017-02-28,0.01712427020510421,CN
2017-03-31,0.002612569831292433,CN
2017-04-30,-0.006659035022969273,CN
2017-05-31,0.0169047462045262,CN
2017-06-30,0.05589013784964858,CN
2017-07-31,0.028772948071523752,CN
2017-08-31,0.024802107862269773,CN
2017-09-30,0.004634409230042547,CN
2017-10-31,0.04100460472704648,CN
2017-11-30,-0.001969562174504502,CN
2017-12-31,0.005426898641142985,CN
2018-01-31,0.05893688390626983,CN
2018-02-28,-0.05876847447161271,CN
2018-03-31,-0.030845735707514033,CN
2018-04-30,-0.03644758281229521,CN
2018-05-31,0.013052585606285971,CN
2018-06-30,-0.06994476417377116,CN
2018-07-31,0.010743587635774654,CN
2018-08-31,-0.051748164273471065,CN
2018-09-30,0.034808194892235855,CN
2018-10-31,-0.08637392993892479,CN
2018-11-30,0.009360222392164497,CN
2018-12-31,-0.05440477677473721,CN
2019-01-31,0.06648439091039027,CN
2019-02-28,0.14397266616315152,CN
2019-03-31,0.05623800413727431,CN
2019-04-30,0.0025846136155844857,CN
2019-05-31,-0.06367614232346197,CN
2019-06-30,0.0625,CN
2019-07-31,0.009587984830464746,CN
2019-08-31,-0.00898356024211644,CN
2019-09-30,0.002071946934551372,CN
2019-10-31,0.019643357957381813,CN
2019-11-30,-0.014702210595419318,CN
2019-12-31,0.0705470521886149,CN
2020-01-31,-0.02441411629478063,CN
2020-02-29,-0.015765657707161096,CN
2020-03-31,-0.06712439533581138,CN
2020-04-30,0.06514044043917289,CN
2020-05-31,-0.010747201485908575,CN
2020-06-30,0.08070349540264732,CN
2020-07-31,0.1369077505000389,CN
2020-08-31,0.026105306946166085,CN
2020-09-30,-0.04677884634348484,CN
2020-10-31,0.02389142287470203,CN
2020-11-30,0.05759935749117995,CN
2020-12-31,0.0508845830538498,CN
2021-01-31,0.024891467380012022,CN
2021-02-28,-0.0035529685520396814,CN
2021-03-31,-0.05235492777482975,CN
2021-04-30,0.015445462957879741,CN
2021-05-31,0.040951583145322434,CN
2021-06-30,-0.015361487123635054,CN
2021-07-31,-0.07305931860307024,CN
2021-08-31,0.0014367074646148836,CN
2021-09-30,0.011477710533533969,CN
2021-10-31,0.009321275222735848,CN
2021-11-30,-0.014053524619064506,CN
2021-12-31,0.019751757688990512,CN
2022-01-31,-0.07646413963779164,CN
2022-02-28,0.0037329340718212922,CN
2022-03-31,-0.07722600070416274,CN
2022-04-30,-0.04812711447895901,CN
2022-05-31,0.018430980204348524,CN
2022-06-30,0.10247005206639392,CN
2022-07-31,-0.06388656209044385,CN
2022-08-31,-0.018720380268907877,CN
2022-09-30,-0.06592597953836143,CN
2022-10-31,-0.07833512163947931,CN
2022-11-30,0.09705470648131698,CN
2022-12-31,0.006903684933311949,CN
2023-01-31,0.0726863069413477,CN
2023-02-28,-0.0211588793221964,CN
2023-03-31,-0.005158370302406956,CN
2023-04-30,-0.0061728605336237585,CN
2023-05-31,-0.05540368302522969,CN
2023-06-30,0.0210414400723149,CN
2023-07-31,0.05203512852757508,CN
2023-08-31,-0.059990272358327545,CN
2023-09-30,-0.0195363389573876,CN
2023-10-31,-0.03188100711288189,CN
2023-11-30,-0.02250267454963839,CN
2023-12-31,-0.017686676196494222,CN
2024-01-31,-0.05945172606178084,CN
2024-02-29,0.08721291489757466,CN
2024-03-31,0.006565823103146018,CN
2024-04-30,0.02041974648477418,CN
2024-05-31,-0.004446908808511063,CN
2024-06-30,-0.026521455198346033,CN
2024-07-31,0.006022239138163021,CN
2024-08-31,-0.033067178294309385,CN
2024-09-30,0.24793623607894477,CN
2024-10-31,-0.06189463610271573,CN
2024-11-30,0.007554754141688713,CN
2024-12-31,0.005248700453226007,CN
2025-01-31,-0.028592713582308527,CN
2025-02-28,0.02226772240113495,CN
2025-03-31,-0.0025037913839516257,CN
2025-04-30,-0.029618395605571224,CN
2025-05-31,0.024055890613176256,CN
2025-06-30,0.028498930714372817,CN
2025-07-31,0.04344559662199021,CN
2025-08-31,0.10734042529392429,CN
2025-09-30,0.030428263696307356,CN
2025-10-31,0.00316378859246802,CN
2025-11-30,-0.025441458907936032,CN
2025-12-31,0.025458395510691068,CN
2026-01-31,0.01690525422366318,CN
2026-02-28,0.002971755267856313,CN
2026-03-31,-0.05544975433046362,CN
2026-04-30,0.08088731246639136,CN
2026-05-31,0.0205223838181392,CN
2026-06-30,0.019500344769838085,CN
